"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"05.01.2021","1.287,40","1.253,00","1.291,00","1.240,60","1,16M","2,96%"
"04.01.2021","1.250,40","1.258,80","1.273,60","1.210,20","2,01M","-0,87%"
"30.12.2020","1.261,40","1.237,40","1.272,00","1.233,60","4,83M","2,06%"
"29.12.2020","1.236,00","1.239,80","1.255,00","1.225,60","1,58M","-0,06%"
"28.12.2020","1.236,80","1.223,40","1.239,20","1.222,00","702,07K","0,96%"
"25.12.2020","1.225,00","1.208,00","1.229,20","1.205,00","460,25K","1,66%"
"24.12.2020","1.205,00","1.219,80","1.224,20","1.205,00","607,26K","-1,12%"
"23.12.2020","1.218,60","1.222,60","1.228,20","1.204,40","917,82K","-0,07%"
"22.12.2020","1.219,40","1.194,00","1.232,80","1.194,00","1,04M","0,96%"
"21.12.2020","1.207,80","1.226,40","1.231,00","1.194,00","2,64M","-2,34%"
"18.12.2020","1.236,80","1.192,40","1.244,40","1.181,00","3,16M","3,24%"
"17.12.2020","1.198,00","1.200,00","1.209,60","1.185,00","1,89M","0,34%"
"16.12.2020","1.194,00","1.215,00","1.217,60","1.173,00","1,56M","-1,71%"
"15.12.2020","1.214,80","1.216,00","1.227,00","1.193,20","1,42M","-0,02%"
"14.12.2020","1.215,00","1.227,00","1.265,80","1.212,40","2,10M","-0,75%"
"11.12.2020","1.224,20","1.234,40","1.244,40","1.217,20","1,58M","-1,02%"
"10.12.2020","1.236,80","1.177,00","1.245,00","1.160,00","1,78M","5,01%"
"09.12.2020","1.177,80","1.199,00","1.202,80","1.176,60","958,90K","-1,72%"
"08.12.2020","1.198,40","1.214,00","1.221,00","1.187,00","1,46M","-1,50%"
"07.12.2020","1.216,60","1.215,60","1.230,40","1.198,20","870,87K","-0,62%"
"04.12.2020","1.224,20","1.204,80","1.234,80","1.200,20","1,12M","2,60%"
"03.12.2020","1.193,20","1.228,00","1.228,20","1.190,60","825,52K","-2,40%"
"02.12.2020","1.222,60","1.221,80","1.229,00","1.201,40","794,96K","-0,31%"
"01.12.2020","1.226,40","1.205,00","1.230,00","1.201,40","1,26M","2,25%"
"30.11.2020","1.199,40","1.238,00","1.240,00","1.179,60","1,93M","-3,60%"
"27.11.2020","1.244,20","1.251,00","1.256,00","1.235,80","1,24M","-0,54%"
"26.11.2020","1.251,00","1.268,00","1.268,00","1.246,00","723,88K","-1,31%"
"25.11.2020","1.267,60","1.266,60","1.273,00","1.248,20","935,00K","-0,16%"
"24.11.2020","1.269,60","1.260,00","1.274,80","1.255,00","766,62K","0,99%"
"23.11.2020","1.257,20","1.263,00","1.277,80","1.245,00","1,34M","-0,54%"
"20.11.2020","1.264,00","1.248,00","1.271,40","1.237,20","1,63M","1,38%"
"19.11.2020","1.246,80","1.261,40","1.266,40","1.240,40","1,06M","-1,16%"
"18.11.2020","1.261,40","1.248,80","1.275,40","1.242,80","1,11M","1,06%"
"17.11.2020","1.248,20","1.250,00","1.256,80","1.230,60","1,31M","-0,38%"
"16.11.2020","1.253,00","1.239,00","1.259,80","1.222,20","1,69M","0,98%"
"13.11.2020","1.240,80","1.196,00","1.241,40","1.190,80","1,65M","3,57%"
"12.11.2020","1.198,00","1.190,20","1.214,00","1.185,00","1,38M","0,42%"
"11.11.2020","1.193,00","1.188,00","1.207,00","1.172,20","1,82M","0,40%"
"10.11.2020","1.188,20","1.157,80","1.214,20","1.145,80","3,48M","2,52%"
"09.11.2020","1.159,00","1.099,80","1.189,00","1.095,40","4,67M","5,90%"
"06.11.2020","1.094,40","1.062,00","1.095,40","1.047,20","1,92M","2,95%"
"05.11.2020","1.063,00","1.040,20","1.071,60","1.036,20","1,75M","3,12%"
"03.11.2020","1.030,80","1.019,00","1.032,60","1.014,40","1,31M","0,47%"
"02.11.2020","1.026,00","952,40","1.026,40","937,60","3,30M","7,84%"
"30.10.2020","951,40","979,20","979,40","948,80","2,20M","-3,49%"
"29.10.2020","985,80","990,00","1.002,00","972,00","1,62M","-0,58%"
"28.10.2020","991,60","1.029,80","1.035,00","980,00","2,03M","-3,91%"
"27.10.2020","1.032,00","1.039,00","1.044,40","1.027,00","640,76K","-0,56%"
"26.10.2020","1.037,80","1.054,00","1.063,00","1.031,20","640,99K","-1,96%"
"23.10.2020","1.058,60","1.036,00","1.063,00","1.035,00","1,06M","2,32%"
"22.10.2020","1.034,60","1.039,80","1.048,00","1.028,80","991,69K","-0,82%"
"21.10.2020","1.043,20","1.064,80","1.066,40","1.037,00","1,21M","-1,79%"
"20.10.2020","1.062,20","1.064,00","1.073,40","1.051,80","676,18K","-0,43%"
"19.10.2020","1.066,80","1.069,60","1.078,60","1.060,20","724,24K","-0,26%"
"16.10.2020","1.069,60","1.065,00","1.070,00","1.054,60","584,95K","0,24%"
"15.10.2020","1.067,00","1.088,20","1.097,60","1.060,60","788,87K","-2,02%"
"14.10.2020","1.089,00","1.079,80","1.093,00","1.075,00","379,17K","1,11%"
"13.10.2020","1.077,00","1.100,60","1.103,60","1.075,00","629,16K","-2,07%"
"12.10.2020","1.099,80","1.096,60","1.105,00","1.091,40","591,19K","0,83%"
"09.10.2020","1.090,80","1.078,20","1.098,60","1.076,00","924,34K","0,02%"
"08.10.2020","1.090,60","1.105,80","1.112,60","1.083,00","803,25K","-0,64%"
"07.10.2020","1.097,60","1.108,80","1.111,60","1.092,40","1,16M","-0,87%"
"06.10.2020","1.107,20","1.075,00","1.117,00","1.072,20","1,66M","3,42%"
"05.10.2020","1.070,60","1.066,00","1.076,80","1.049,60","1,15M","0,96%"
"02.10.2020","1.060,40","1.049,20","1.066,00","1.042,40","906,29K","0,95%"
"01.10.2020","1.050,40","1.066,00","1.070,80","1.043,40","796,43K","-1,28%"
"30.09.2020","1.064,00","1.071,00","1.082,00","1.057,00","887,69K","-0,86%"
"29.09.2020","1.073,20","1.090,20","1.104,20","1.063,80","1,35M","-1,72%"
"28.09.2020","1.092,00","1.082,40","1.098,60","1.078,60","960,98K","0,98%"
"25.09.2020","1.081,40","1.065,00","1.088,60","1.051,20","1,42M","1,73%"
"24.09.2020","1.063,00","1.053,00","1.065,00","1.043,60","1,35M","0,85%"
"23.09.2020","1.054,00","1.090,00","1.090,00","1.051,60","2,55M","-3,09%"
"22.09.2020","1.087,60","1.086,00","1.106,80","1.078,00","850,79K","-0,40%"
"21.09.2020","1.092,00","1.122,80","1.122,80","1.082,20","1,36M","-2,67%"
"18.09.2020","1.122,00","1.127,00","1.129,00","1.112,20","1,28M","-0,27%"
"17.09.2020","1.125,00","1.104,00","1.130,20","1.103,40","1,08M","0,95%"
"16.09.2020","1.114,40","1.120,00","1.126,00","1.104,40","1,28M","-0,34%"
"15.09.2020","1.118,20","1.092,00","1.119,60","1.089,40","1,53M","2,47%"
"14.09.2020","1.091,20","1.084,40","1.093,80","1.083,60","607,73K","1,24%"
"11.09.2020","1.077,80","1.078,00","1.084,80","1.070,20","863,46K","-0,02%"
"10.09.2020","1.078,00","1.088,80","1.092,80","1.071,00","1,18M","-1,28%"
"09.09.2020","1.092,00","1.108,20","1.121,80","1.087,80","875,30K","-0,98%"
"08.09.2020","1.102,80","1.118,80","1.118,80","1.084,00","1,02M","-0,97%"
"07.09.2020","1.113,60","1.127,60","1.132,40","1.107,00","849,29K","-1,49%"
"04.09.2020","1.130,40","1.090,40","1.133,00","1.090,40","1,43M","3,23%"
"03.09.2020","1.095,00","1.093,20","1.104,20","1.090,40","945,33K","-0,18%"
"02.09.2020","1.097,00","1.109,00","1.124,40","1.093,00","1,66M","-0,81%"
"01.09.2020","1.106,00","1.110,00","1.110,00","1.091,60","1,07M","0,27%"
"31.08.2020","1.103,00","1.098,80","1.112,00","1.098,80","540,00K","0,60%"
"28.08.2020","1.096,40","1.117,80","1.117,80","1.090,20","1,39M","-1,26%"
"27.08.2020","1.110,40","1.134,20","1.140,20","1.101,00","1,11M","-2,46%"
"26.08.2020","1.138,40","1.133,80","1.140,80","1.125,60","672,24K","0,04%"
"25.08.2020","1.138,00","1.147,00","1.148,60","1.131,40","800,14K","-0,30%"
"24.08.2020","1.141,40","1.126,00","1.142,20","1.121,00","969,15K","1,86%"
"21.08.2020","1.120,60","1.129,60","1.137,80","1.115,80","1,13M","-0,64%"
"20.08.2020","1.127,80","1.142,20","1.151,20","1.115,00","1,34M","-1,69%"
"19.08.2020","1.147,20","1.154,60","1.161,60","1.143,60","679,90K","-0,62%"
"18.08.2020","1.154,40","1.156,00","1.170,20","1.147,60","786,27K","-0,71%"
"17.08.2020","1.162,60","1.180,60","1.189,80","1.151,20","1,39M","-1,49%"
"14.08.2020","1.180,20","1.172,20","1.181,60","1.158,40","1,98M","2,63%"
"13.08.2020","1.150,00","1.148,60","1.168,00","1.136,80","1,08M","-0,29%"
"12.08.2020","1.153,40","1.120,60","1.154,80","1.114,00","1,03M","3,44%"
"11.08.2020","1.115,00","1.109,60","1.128,00","1.108,00","1,20M","0,69%"
"10.08.2020","1.107,40","1.106,00","1.116,80","1.101,60","633,04K","0,24%"
"07.08.2020","1.104,80","1.107,00","1.109,60","1.094,00","946,74K","-0,32%"
"06.08.2020","1.108,40","1.099,80","1.115,00","1.092,80","1,25M","1,11%"
"05.08.2020","1.096,20","1.066,00","1.101,40","1.063,00","2,17M","2,79%"
"04.08.2020","1.066,40","1.069,80","1.069,80","1.056,00","807,38K","0,06%"
"03.08.2020","1.065,80","1.088,40","1.092,20","1.058,00","1,51M","-2,17%"
"31.07.2020","1.089,40","1.088,80","1.092,00","1.077,20","608,96K","0,80%"
"30.07.2020","1.080,80","1.088,20","1.092,60","1.075,40","794,94K","-0,81%"
"29.07.2020","1.089,60","1.080,60","1.092,20","1.077,80","838,54K","0,89%"
"28.07.2020","1.080,00","1.082,00","1.086,20","1.070,80","717,59K","-0,18%"
"27.07.2020","1.082,00","1.100,00","1.100,00","1.066,20","1,54M","-1,01%"
"24.07.2020","1.093,00","1.082,80","1.100,00","1.080,00","756,08K","0,98%"
"23.07.2020","1.082,40","1.105,00","1.107,00","1.081,00","809,88K","-1,46%"
"22.07.2020","1.098,40","1.100,00","1.105,20","1.075,20","912,32K","-0,05%"
"21.07.2020","1.099,00","1.100,00","1.110,00","1.095,40","925,24K","0,46%"
"20.07.2020","1.094,00","1.084,00","1.100,00","1.076,60","883,92K","0,66%"
"17.07.2020","1.086,80","1.073,00","1.093,20","1.067,80","854,42K","1,84%"
"16.07.2020","1.067,20","1.064,00","1.077,00","1.061,00","617,30K","-0,24%"
"15.07.2020","1.069,80","1.062,80","1.075,00","1.057,40","904,96K","0,98%"
"14.07.2020","1.059,40","1.043,40","1.063,00","1.032,00","1,59M","2,22%"
"13.07.2020","1.036,40","1.044,40","1.055,00","1.034,20","863,47K","-0,25%"
"10.07.2020","1.039,00","1.020,00","1.043,00","1.020,00","771,26K","1,29%"
"09.07.2020","1.025,80","1.045,40","1.047,00","1.021,00","1,02M","-1,87%"
"08.07.2020","1.045,40","1.030,20","1.048,20","1.029,60","732,05K","1,06%"
"07.07.2020","1.034,40","1.035,20","1.051,00","1.025,40","1,26M","-1,24%"
"06.07.2020","1.047,40","1.052,00","1.067,80","1.040,20","1,70M","-0,11%"
"03.07.2020","1.048,60","1.039,40","1.049,00","1.036,40","495,53K","0,54%"
"02.07.2020","1.043,00","1.028,20","1.050,60","1.025,00","1,18M","2,05%"
"30.06.2020","1.022,00","1.047,00","1.048,60","1.010,80","1,45M","-2,09%"
"29.06.2020","1.043,80","1.045,00","1.052,60","1.028,40","1,33M","-0,11%"
"26.06.2020","1.045,00","1.061,00","1.066,20","1.042,00","702,31K","-1,79%"
"25.06.2020","1.064,00","1.062,00","1.070,20","1.055,00","1,18M","-1,13%"
"23.06.2020","1.076,20","1.081,00","1.090,00","1.073,80","939,85K","-0,48%"
"22.06.2020","1.081,40","1.073,60","1.082,80","1.057,60","1,29M","0,22%"
"19.06.2020","1.079,00","1.078,40","1.082,80","1.051,00","2,32M","0,35%"
"18.06.2020","1.075,20","1.073,60","1.075,20","1.050,00","1,33M","0,28%"
"17.06.2020","1.072,20","1.076,20","1.087,00","1.069,20","914,20K","-0,30%"
"16.06.2020","1.075,40","1.074,80","1.082,80","1.065,40","1,22M","1,45%"
"15.06.2020","1.060,00","1.057,80","1.077,40","1.036,40","1,55M","-0,79%"
"11.06.2020","1.068,40","1.077,00","1.091,20","1.050,00","1,67M","-2,16%"
"10.06.2020","1.092,00","1.078,00","1.093,40","1.060,00","1,47M","1,30%"
"09.06.2020","1.078,00","1.088,00","1.092,80","1.065,40","1,25M","-0,19%"
"08.06.2020","1.080,00","1.095,80","1.095,80","1.076,40","1,30M","-0,59%"
"05.06.2020","1.086,40","1.073,00","1.101,20","1.064,00","1,88M","1,76%"
"04.06.2020","1.067,60","1.067,20","1.081,80","1.053,40","1,69M","0,07%"
"03.06.2020","1.066,80","1.071,80","1.079,40","1.056,60","1,86M","0,08%"
"02.06.2020","1.066,00","1.044,00","1.069,20","1.040,60","1,76M","2,58%"
"01.06.2020","1.039,20","1.050,00","1.053,60","1.018,00","2,19M","0,93%"
"29.05.2020","1.029,60","1.074,20","1.078,20","1.025,00","2,94M","-5,02%"
"28.05.2020","1.084,00","1.068,20","1.085,00","1.067,60","1,36M","1,50%"
"27.05.2020","1.068,00","1.088,00","1.103,80","1.051,00","2,39M","-2,29%"
"26.05.2020","1.093,00","1.103,20","1.123,20","1.086,80","1,57M","-0,27%"
"25.05.2020","1.096,00","1.086,80","1.105,00","1.082,20","744,09K","1,63%"
"22.05.2020","1.078,40","1.076,20","1.089,00","1.063,60","1,53M","-1,34%"
"21.05.2020","1.093,00","1.139,80","1.147,80","1.091,00","2,62M","-4,12%"
"20.05.2020","1.140,00","1.078,00","1.142,80","1.067,00","4,22M","5,85%"
"19.05.2020","1.077,00","1.062,00","1.079,20","1.055,20","2,20M","1,60%"
"18.05.2020","1.060,00","1.018,20","1.067,80","1.008,00","2,50M","5,14%"
"15.05.2020","1.008,20","1.018,60","1.027,00","1.004,80","1,35M","0,52%"
"14.05.2020","1.003,00","1.000,00","1.010,20","991,20","1,31M","0,04%"
"13.05.2020","1.002,60","1.022,00","1.022,00","1.002,60","1,22M","-2,47%"
"12.05.2020","1.028,00","1.026,40","1.034,00","1.005,00","1,40M","-0,39%"
"08.05.2020","1.032,00","1.032,20","1.034,80","1.000,40","1,97M","0,39%"
"07.05.2020","1.028,00","1.046,00","1.056,60","1.023,60","2,57M","-3,02%"
"06.05.2020","1.060,00","1.067,20","1.080,00","1.043,00","4,52M","0,02%"
"05.05.2020","1.059,80","1.044,60","1.076,00","1.041,60","1,47M","2,89%"
"04.05.2020","1.030,00","1.024,00","1.035,00","1.007,20","1,26M","-0,69%"
"30.04.2020","1.037,20","1.049,80","1.054,20","1.017,00","1,46M","-0,29%"
"29.04.2020","1.040,20","1.030,00","1.045,60","1.018,00","1,68M","0,58%"
"28.04.2020","1.034,20","993,80","1.055,80","991,80","2,30M","4,07%"
"27.04.2020","993,80","970,20","1.011,00","970,20","1,45M","2,12%"
"24.04.2020","973,20","976,60","985,40","954,40","1,23M","-0,33%"
"23.04.2020","976,40","986,40","994,60","967,00","1,77M","-0,51%"
"22.04.2020","981,40","953,20","988,00","951,80","2,10M","2,76%"
"21.04.2020","955,00","960,00","971,00","930,40","2,68M","-1,67%"
"20.04.2020","971,20","952,20","972,60","952,00","1,51M","1,40%"
"17.04.2020","957,80","950,00","977,00","942,20","2,45M","2,07%"
"16.04.2020","938,40","950,20","955,60","931,80","3,01M","-1,43%"
"15.04.2020","952,00","1.000,20","1.012,80","941,60","3,33M","-5,48%"
"14.04.2020","1.007,20","1.033,00","1.044,60","1.003,20","2,00M","-1,64%"
"13.04.2020","1.024,00","1.063,00","1.068,20","1.021,40","1,27M","-3,63%"
"10.04.2020","1.062,60","1.070,60","1.070,60","1.048,60","920,21K","-0,97%"
"09.04.2020","1.073,00","1.073,80","1.092,60","1.032,40","3,58M","1,82%"
"08.04.2020","1.053,80","1.033,80","1.053,80","1.016,20","2,04M","1,52%"
"07.04.2020","1.038,00","1.026,20","1.046,80","1.021,20","2,71M","3,16%"
"06.04.2020","1.006,20","999,00","1.027,00","988,00","2,22M","1,95%"
"03.04.2020","987,00","972,00","1.010,00","950,00","4,07M","3,57%"
"02.04.2020","953,00","919,00","959,00","899,20","3,73M","6,96%"
"01.04.2020","891,00","893,20","910,00","883,20","2,08M","-2,90%"
"31.03.2020","917,60","879,80","924,40","876,20","3,51M","5,96%"
"30.03.2020","866,00","859,80","875,60","826,20","2,02M","-0,41%"
"27.03.2020","869,60","921,20","924,00","834,60","2,67M","-5,29%"
"26.03.2020","918,20","911,00","935,00","885,40","2,63M","-0,43%"
"25.03.2020","922,20","878,80","935,00","868,00","4,94M","6,74%"
"24.03.2020","864,00","850,00","876,40","828,20","3,15M","7,20%"
"23.03.2020","806,00","753,20","827,60","730,00","4,67M","3,10%"
"20.03.2020","781,80","849,00","900,00","780,40","6,29M","-6,08%"
"19.03.2020","832,40","720,00","843,60","682,80","6,37M","16,29%"
"18.03.2020","715,80","771,80","782,80","710,20","4,22M","-9,21%"
"17.03.2020","788,40","819,00","834,00","772,80","3,19M","-4,34%"
"16.03.2020","824,20","808,00","836,60","746,00","3,71M","2,26%"
"13.03.2020","806,00","805,00","857,80","800,00","4,24M","0,62%"
"12.03.2020","801,00","884,80","889,00","788,80","4,16M","-12,61%"
"11.03.2020","916,60","970,00","973,40","908,00","2,95M","-4,82%"
"10.03.2020","963,00","868,40","980,80","808,80","7,57M","-0,19%"
"06.03.2020","964,80","976,00","977,60","901,00","3,64M","-2,35%"
"05.03.2020","988,00","1.005,40","1.011,00","971,40","1,85M","-1,00%"
"04.03.2020","998,00","992,20","1.005,80","984,00","1,45M","-0,95%"
"03.03.2020","1.007,60","1.013,80","1.021,80","992,00","2,06M","1,04%"
"02.03.2020","997,20","984,00","1.005,00","946,60","4,51M","3,36%"
"28.02.2020","964,80","970,00","989,80","906,20","5,69M","-3,37%"
"27.02.2020","998,40","1.018,00","1.028,00","988,60","2,67M","-3,96%"
"26.02.2020","1.039,60","1.048,00","1.049,40","1.002,20","4,17M","-0,80%"
"25.02.2020","1.048,00","1.056,40","1.082,80","1.045,40","2,31M","-4,22%"
"21.02.2020","1.094,20","1.090,00","1.116,60","1.080,40","2,72M","-1,10%"
"20.02.2020","1.106,40","1.120,60","1.138,60","1.100,60","3,40M","-0,95%"
"19.02.2020","1.117,00","1.100,60","1.122,00","1.063,00","3,32M","2,07%"
"18.02.2020","1.094,40","1.099,00","1.117,00","1.082,20","2,99M","0,22%"
"17.02.2020","1.092,00","1.059,80","1.101,80","1.051,40","3,45M","3,86%"
"14.02.2020","1.051,40","1.055,00","1.071,00","1.048,00","1,48M","-0,25%"
"13.02.2020","1.054,00","1.050,20","1.075,60","1.049,60","1,87M","0,38%"
"12.02.2020","1.050,00","1.064,00","1.065,00","1.043,00","2,29M","-0,94%"
"11.02.2020","1.060,00","1.052,20","1.067,00","1.037,40","2,41M","1,22%"
"10.02.2020","1.047,20","1.076,80","1.087,20","1.046,00","2,35M","-2,31%"
"07.02.2020","1.072,00","1.098,20","1.108,80","1.059,00","2,49M","-2,33%"
"06.02.2020","1.097,60","1.158,00","1.165,00","1.092,00","2,48M","-4,87%"
"05.02.2020","1.153,80","1.143,00","1.170,40","1.129,20","1,85M","0,89%"
"04.02.2020","1.143,60","1.139,20","1.154,00","1.122,20","1,15M","0,32%"
"03.02.2020","1.140,00","1.146,00","1.166,00","1.128,20","1,34M","-1,35%"
"31.01.2020","1.155,60","1.197,00","1.199,80","1.154,20","2,06M","-3,18%"
"30.01.2020","1.193,60","1.190,00","1.202,80","1.185,80","964,84K","-0,45%"
"29.01.2020","1.199,00","1.169,40","1.202,00","1.161,00","1,55M","2,64%"
"28.01.2020","1.168,20","1.178,20","1.185,80","1.156,20","1,02M","-0,71%"
"27.01.2020","1.176,60","1.195,00","1.207,40","1.172,00","1,24M","-2,11%"
"24.01.2020","1.202,00","1.212,40","1.219,20","1.193,00","951,56K","-0,86%"
"23.01.2020","1.212,40","1.200,00","1.233,60","1.198,00","1,51M","1,30%"
"22.01.2020","1.196,80","1.245,80","1.249,80","1.185,20","2,01M","-3,64%"
"21.01.2020","1.242,00","1.243,00","1.247,60","1.211,40","1,07M","-0,08%"
"20.01.2020","1.243,00","1.255,80","1.267,00","1.241,60","1,09M","-0,99%"
"17.01.2020","1.255,40","1.263,00","1.279,60","1.255,40","1,15M","-0,68%"
"16.01.2020","1.264,00","1.263,00","1.274,00","1.260,20","748,76K","0,32%"
"15.01.2020","1.260,00","1.258,60","1.272,00","1.251,80","1,26M","0,08%"
"14.01.2020","1.259,00","1.310,00","1.317,40","1.258,00","1,68M","-3,57%"
"13.01.2020","1.305,60","1.314,60","1.314,80","1.295,00","623,81K","-0,09%"
"10.01.2020","1.306,80","1.339,00","1.339,60","1.303,80","639,01K","-2,43%"
"09.01.2020","1.339,40","1.325,00","1.345,00","1.310,40","758,16K","1,06%"
"08.01.2020","1.325,40","1.280,80","1.329,00","1.276,20","1,24M","4,28%"
"06.01.2020","1.271,00","1.268,00","1.272,00","1.256,80","253,13K","0,55%"
"03.01.2020","1.264,00","1.264,20","1.271,00","1.260,60","407,82K","0,16%"
