"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"06.10.2023","72,55","72,30","72,72","71,87","1,30M","0,04%"
"05.10.2023","72,52","72,50","72,74","72,12","917,80K","0,17%"
"04.10.2023","72,40","72,98","72,98","72,26","872,77K","-0,37%"
"03.10.2023","72,67","72,83","73,20","71,70","2,38M","-0,22%"
"02.10.2023","72,83","73,69","73,99","72,73","1,44M","-0,80%"
"29.09.2023","73,42","74,04","74,04","72,92","1,36M","-0,51%"
"28.09.2023","73,80","74,20","74,28","73,42","1,27M","-0,27%"
"27.09.2023","74,00","73,31","74,50","73,10","2,07M","1,23%"
"26.09.2023","73,10","73,24","73,52","72,32","1,53M","-0,30%"
"25.09.2023","73,32","72,35","73,75","71,50","1,96M","1,90%"
"22.09.2023","71,95","71,30","72,19","70,95","2,20M","0,63%"
"21.09.2023","71,50","73,11","73,21","71,13","3,51M","-2,20%"
"20.09.2023","73,11","72,36","73,98","70,95","4,90M","1,04%"
"19.09.2023","72,36","74,70","74,98","71,72","5,56M","-3,09%"
"18.09.2023","74,67","74,94","75,68","74,31","2,56M","-0,13%"
"15.09.2023","74,77","74,50","75,72","73,90","2,60M","0,65%"
"14.09.2023","74,29","75,52","75,91","73,15","5,10M","-1,63%"
"13.09.2023","75,52","76,68","77,00","75,13","2,77M","-1,22%"
"12.09.2023","76,45","75,72","76,83","75,20","4,83M","1,11%"
"11.09.2023","75,61","76,48","76,53","74,63","4,91M","-0,68%"
"08.09.2023","76,13","75,59","78,19","73,50","15,83M","0,75%"
"07.09.2023","75,56","77,85","79,71","74,43","14,57M","-2,94%"
"06.09.2023","77,85","76,77","78,83","76,06","7,78M","1,41%"
"05.09.2023","76,77","76,30","76,80","76,00","3,97M","0,75%"
"04.09.2023","76,20","75,52","76,47","75,52","3,95M","0,33%"
"01.09.2023","75,95","76,06","76,50","75,00","2,36M","0,09%"
"31.08.2023","75,88","75,32","76,50","75,21","3,06M","0,76%"
"30.08.2023","75,31","75,25","75,41","74,72","1,41M","0,11%"
"29.08.2023","75,23","75,68","75,68","74,80","2,30M","-0,38%"
"28.08.2023","75,52","74,89","75,62","74,60","2,40M","1,06%"
"25.08.2023","74,73","75,00","75,05","74,46","1,41M","-0,12%"
"24.08.2023","74,82","74,41","75,30","74,09","2,00M","0,63%"
"23.08.2023","74,35","75,55","75,99","73,90","3,41M","-1,85%"
"22.08.2023","75,75","76,25","76,45","75,18","2,49M","-0,66%"
"21.08.2023","76,25","76,65","76,83","75,93","2,26M","-0,17%"
"18.08.2023","76,38","74,50","76,76","74,11","3,87M","2,59%"
"17.08.2023","74,45","73,75","74,74","73,58","2,18M","0,58%"
"16.08.2023","74,02","75,48","75,72","73,06","4,46M","-1,63%"
"15.08.2023","75,25","74,30","77,20","73,56","10,76M","1,12%"
"14.08.2023","74,42","77,00","77,28","74,23","6,42M","-2,85%"
"11.08.2023","76,60","76,90","77,38","76,24","2,74M","-0,39%"
"10.08.2023","76,90","77,31","77,31","76,01","3,37M","-0,04%"
"09.08.2023","76,93","77,09","77,37","75,98","2,46M","0,14%"
"08.08.2023","76,82","76,84","77,59","75,06","4,94M","-0,03%"
"07.08.2023","76,84","76,53","79,40","76,27","6,84M","0,84%"
"04.08.2023","76,20","79,23","79,88","75,20","14,70M","-3,54%"
"03.08.2023","79,00","76,50","79,00","76,13","18,03M","4,69%"
"02.08.2023","75,46","75,68","75,69","74,10","4,98M","0,01%"
"01.08.2023","75,45","74,96","76,50","74,03","7,95M","0,88%"
"31.07.2023","74,79","74,04","74,97","73,84","5,45M","1,59%"
"28.07.2023","73,62","73,61","74,10","73,40","2,78M","-0,01%"
"27.07.2023","73,63","73,76","74,10","73,56","2,15M","-0,34%"
"26.07.2023","73,88","73,90","74,03","73,20","2,11M","-0,24%"
"25.07.2023","74,06","74,47","74,47","73,55","3,28M","-0,30%"
"24.07.2023","74,28","72,56","74,44","72,09","5,56M","2,74%"
"21.07.2023","72,30","71,50","72,59","71,50","1,53M","1,08%"
"20.07.2023","71,53","73,59","73,61","71,27","3,65M","-2,61%"
"19.07.2023","73,45","73,10","73,65","72,54","2,59M","0,48%"
"18.07.2023","73,10","72,71","73,45","72,38","2,94M","0,55%"
"17.07.2023","72,70","72,23","72,84","72,12","1,83M","0,06%"
"14.07.2023","72,66","72,99","72,99","72,34","1,97M","-0,32%"
"13.07.2023","72,89","72,81","73,03","72,02","2,55M","0,30%"
"12.07.2023","72,67","72,55","73,14","72,12","2,84M","0,39%"
"11.07.2023","72,39","72,35","72,60","71,62","1,98M","0,12%"
"10.07.2023","72,30","71,87","72,49","71,80","1,89M","0,46%"
"07.07.2023","71,97","72,06","72,80","71,45","2,78M","0,25%"
"06.07.2023","71,79","72,00","72,20","71,16","2,67M","-0,28%"
"05.07.2023","71,99","71,15","72,38","70,45","3,71M","1,35%"
"04.07.2023","71,03","72,08","72,43","70,24","2,81M","-1,76%"
"03.07.2023","72,30","72,50","72,90","71,73","2,81M","0,65%"
"30.06.2023","71,83","72,50","72,82","71,25","2,85M","-1,14%"
"29.06.2023","72,66","73,55","74,46","72,07","6,10M","-1,24%"
"28.06.2023","73,57","73,40","73,57","72,41","1,51M","0,44%"
"27.06.2023","73,25","72,25","73,95","72,00","2,01M","1,38%"
"26.06.2023","72,25","72,64","73,95","70,63","4,07M","0,91%"
"23.06.2023","71,60","73,55","74,09","70,50","3,77M","-2,93%"
"22.06.2023","73,76","74,89","75,02","73,30","2,66M","-1,26%"
"21.06.2023","74,70","73,62","75,62","73,30","5,30M","1,22%"
"20.06.2023","73,80","75,00","75,22","72,72","4,59M","-1,60%"
"19.06.2023","75,00","72,78","75,68","72,19","6,39M","3,94%"
"16.06.2023","72,16","72,53","73,00","71,43","2,99M","-0,51%"
"15.06.2023","72,53","71,15","72,98","71,09","4,12M","1,94%"
"14.06.2023","71,15","71,49","71,49","70,73","2,02M","-0,17%"
"13.06.2023","71,27","71,58","72,24","69,97","3,48M","0,00%"
"09.06.2023","71,27","71,99","72,20","71,14","1,62M","-0,75%"
"08.06.2023","71,81","71,35","71,89","70,67","1,76M","0,70%"
"07.06.2023","71,31","70,51","71,87","70,26","4,24M","1,54%"
"06.06.2023","70,23","72,61","72,87","68,33","13,98M","-2,80%"
"05.06.2023","72,25","74,22","75,00","72,00","2,72M","-2,59%"
"02.06.2023","74,17","71,60","74,20","71,60","2,48M","3,21%"
"01.06.2023","71,86","73,25","73,49","71,84","1,29M","-1,76%"
"31.05.2023","73,15","72,88","73,62","71,60","1,45M","0,05%"
"30.05.2023","73,11","73,49","75,20","72,67","3,44M","-0,84%"
"29.05.2023","73,73","72,00","74,75","72,00","3,62M","2,40%"
"26.05.2023","72,00","71,00","72,33","70,85","2,00M","1,22%"
"25.05.2023","71,13","71,45","71,90","70,25","3,23M","-0,70%"
"24.05.2023","71,63","70,49","72,00","70,19","2,36M","1,76%"
"23.05.2023","70,39","69,74","71,19","68,53","2,43M","0,63%"
"22.05.2023","69,95","72,40","72,47","69,34","3,21M","-2,52%"
"19.05.2023","71,76","70,01","72,77","69,39","4,63M","1,59%"
"18.05.2023","70,64","69,35","72,00","68,33","4,80M","2,27%"
"17.05.2023","69,07","66,50","69,45","65,92","4,84M","4,18%"
"16.05.2023","66,30","66,30","66,50","65,53","1,15M","0,15%"
"15.05.2023","66,20","64,30","66,35","64,25","3,09M","3,05%"
"12.05.2023","64,24","64,34","64,50","63,93","880,41K","0,08%"
"11.05.2023","64,19","65,08","65,57","63,52","2,18M","-1,37%"
"10.05.2023","65,08","64,00","65,37","63,30","2,14M","2,86%"
"08.05.2023","63,27","64,32","64,53","63,24","965,58K","-1,33%"
"05.05.2023","64,12","65,32","65,97","63,75","2,12M","-1,67%"
"04.05.2023","65,21","65,40","65,95","64,63","1,49M","-0,09%"
"03.05.2023","65,27","65,00","67,20","64,24","6,43M","0,48%"
"02.05.2023","64,96","66,00","66,59","64,05","2,53M","-0,81%"
"28.04.2023","65,49","65,16","66,61","64,91","3,21M","0,32%"
"27.04.2023","65,28","65,10","65,49","64,70","1,48M","0,28%"
"26.04.2023","65,10","63,59","65,70","63,55","5,33M","2,37%"
"25.04.2023","63,59","63,79","63,89","63,41","884,43K","-0,08%"
"24.04.2023","63,64","63,25","64,10","63,00","1,53M","0,86%"
"21.04.2023","63,10","63,15","63,60","62,88","946,89K","-0,36%"
"20.04.2023","63,33","63,20","63,70","62,21","1,97M","0,17%"
"19.04.2023","63,22","63,80","64,31","63,11","1,82M","-0,89%"
"18.04.2023","63,79","63,80","63,91","63,07","1,02M","0,02%"
"17.04.2023","63,78","62,80","63,84","62,66","2,20M","2,00%"
"14.04.2023","62,53","62,49","62,70","62,08","1,36M","0,30%"
"13.04.2023","62,34","62,32","62,70","61,84","1,05M","0,02%"
"12.04.2023","62,33","62,33","62,47","61,80","1,19M","0,35%"
"11.04.2023","62,11","63,29","63,55","61,68","1,90M","-1,79%"
"10.04.2023","63,24","62,09","63,76","61,93","3,01M","2,08%"
"07.04.2023","61,95","61,87","62,20","61,44","1,11M","-0,21%"
"06.04.2023","62,08","62,20","62,61","61,82","1,39M","-0,08%"
"05.04.2023","62,13","62,29","62,30","61,76","1,29M","-0,11%"
"04.04.2023","62,20","61,97","62,50","61,44","1,84M","0,44%"
"03.04.2023","61,93","61,50","61,99","61,15","2,18M","1,06%"
"31.03.2023","61,28","61,18","61,38","60,72","1,76M","0,18%"
"30.03.2023","61,17","61,25","61,25","60,56","2,89M","-0,18%"
"29.03.2023","61,28","61,61","61,77","61,12","1,67M","-0,54%"
"28.03.2023","61,61","62,35","62,50","61,25","1,47M","-0,95%"
"27.03.2023","62,20","61,99","63,29","61,56","2,85M","1,48%"
"24.03.2023","61,29","61,22","61,70","61,11","464,31K","-0,15%"
"23.03.2023","61,38","61,50","61,93","61,03","963,56K","0,13%"
"22.03.2023","61,30","61,33","61,66","61,01","514,08K","-0,18%"
"21.03.2023","61,41","61,90","61,97","61,00","1,03M","-0,79%"
"20.03.2023","61,90","61,49","62,00","60,80","1,90M","0,93%"
"17.03.2023","61,33","60,07","61,70","59,94","2,17M","2,13%"
"16.03.2023","60,05","59,77","60,75","59,39","2,64M","0,47%"
"15.03.2023","59,77","60,40","60,54","59,30","1,40M","-0,99%"
"14.03.2023","60,37","58,71","60,99","58,48","4,25M","2,81%"
"13.03.2023","58,72","58,70","59,47","58,29","1,30M","-0,22%"
"10.03.2023","58,85","59,15","59,17","58,56","604,09K","-0,76%"
"09.03.2023","59,30","59,47","59,56","59,12","490,81K","-0,17%"
"07.03.2023","59,40","59,70","59,74","59,16","639,02K","-0,50%"
"06.03.2023","59,70","58,95","59,70","58,60","1,42M","1,62%"
"03.03.2023","58,75","58,10","58,89","58,08","439,11K","1,07%"
"02.03.2023","58,13","59,11","59,11","57,80","1,19M","-1,66%"
"01.03.2023","59,11","58,97","59,20","58,71","850,51K","0,65%"
"28.02.2023","58,73","58,60","58,78","58,11","622,06K","0,36%"
"27.02.2023","58,52","57,88","58,78","57,88","635,17K","0,03%"
"24.02.2023","58,50","58,00","58,77","57,66","422,47K","0,98%"
"22.02.2023","57,93","58,01","58,01","57,62","482,90K","-0,31%"
"21.02.2023","58,11","57,62","58,46","57,50","840,60K","0,85%"
"20.02.2023","57,62","57,31","57,72","56,38","963,07K","0,33%"
"17.02.2023","57,43","57,41","57,80","57,16","463,29K","0,09%"
"16.02.2023","57,38","56,52","57,79","56,52","1,11M","1,45%"
"15.02.2023","56,56","58,26","58,56","55,84","2,16M","-3,46%"
"14.02.2023","58,59","59,50","59,50","58,50","833,89K","-0,98%"
"13.02.2023","59,17","59,72","59,90","58,80","995,84K","-0,39%"
"10.02.2023","59,40","59,30","59,98","58,82","839,99K","0,30%"
"09.02.2023","59,22","59,20","59,44","58,60","691,00K","0,20%"
"08.02.2023","59,10","59,70","59,86","58,96","1,27M","-0,92%"
"07.02.2023","59,65","60,40","60,44","59,20","1,47M","-1,52%"
"06.02.2023","60,57","59,50","60,60","58,79","2,15M","2,35%"
"03.02.2023","59,18","59,52","59,52","58,50","939,84K","-0,42%"
"02.02.2023","59,43","59,10","59,68","58,71","877,67K","0,88%"
"01.02.2023","58,91","58,61","59,09","58,61","1,07M","0,51%"
"31.01.2023","58,61","58,89","59,40","58,26","2,16M","-0,88%"
"30.01.2023","59,13","61,89","61,89","57,37","15,76M","4,86%"
"27.01.2023","56,39","56,50","56,51","56,20","505,19K","-0,11%"
"26.01.2023","56,45","56,40","56,56","56,21","279,91K","0,16%"
"25.01.2023","56,36","56,78","57,04","55,91","1,05M","-0,90%"
"24.01.2023","56,87","57,18","57,36","56,57","504,89K","-0,54%"
"23.01.2023","57,18","56,34","57,63","56,22","1,27M","1,49%"
"20.01.2023","56,34","56,35","56,52","55,84","688,02K","-0,02%"
"19.01.2023","56,35","56,76","57,20","55,67","3,36M","-1,38%"
"18.01.2023","57,14","57,00","57,53","56,64","664,05K","-0,03%"
"17.01.2023","57,16","57,90","57,93","56,86","631,21K","-1,19%"
"16.01.2023","57,85","57,16","57,95","56,90","1,51M","1,78%"
"13.01.2023","56,84","56,75","57,20","56,16","948,27K","-0,19%"
"12.01.2023","56,95","57,16","57,16","56,74","396,39K","-0,37%"
"11.01.2023","57,16","56,80","57,17","56,45","1,05M","0,74%"
"10.01.2023","56,74","57,16","57,16","56,31","545,83K","-0,02%"
"09.01.2023","56,75","55,96","57,20","55,77","1,55M","1,52%"
"06.01.2023","55,90","55,80","56,02","55,75","188,10K","0,09%"
"05.01.2023","55,85","55,99","55,99","55,70","197,49K","-0,07%"
"04.01.2023","55,89","56,06","56,29","55,10","743,77K","-0,41%"
"03.01.2023","56,12","56,19","56,32","55,88","373,41K","0,30%"
"30.12.2022","55,95","56,30","56,30","55,70","676,20K","-0,04%"
"29.12.2022","55,97","55,96","56,30","55,70","586,05K","0,11%"
"28.12.2022","55,91","56,49","56,49","55,44","551,51K","-0,57%"
"27.12.2022","56,23","55,71","56,47","55,60","998,00K","1,19%"
"26.12.2022","55,57","55,00","55,80","55,00","736,39K","1,04%"
"23.12.2022","55,00","55,19","55,19","54,55","443,57K","0,20%"
"22.12.2022","54,89","54,60","55,30","54,29","818,93K","0,55%"
"21.12.2022","54,59","54,33","54,79","53,96","797,45K","0,48%"
"20.12.2022","54,33","54,10","54,56","53,92","1,25M","0,24%"
"19.12.2022","54,20","54,69","54,72","54,00","792,37K","-0,91%"
"16.12.2022","54,70","54,77","54,87","54,44","492,96K","-0,09%"
"15.12.2022","54,75","55,89","55,89","54,66","712,04K","-1,56%"
"14.12.2022","55,62","56,08","56,10","54,77","725,06K","-0,68%"
"13.12.2022","56,00","55,97","56,21","55,75","448,17K","-0,18%"
"12.12.2022","56,10","56,07","56,49","55,84","386,96K","-0,25%"
"09.12.2022","56,24","56,20","56,52","56,16","287,86K","-0,05%"
"08.12.2022","56,27","56,61","56,75","56,07","203,07K","-0,50%"
"07.12.2022","56,55","56,23","56,97","56,12","467,67K","0,37%"
"06.12.2022","56,34","57,00","57,00","56,20","493,98K","-0,81%"
"05.12.2022","56,80","57,02","57,25","56,62","524,20K","-0,21%"
"02.12.2022","56,92","57,27","57,29","56,88","347,17K","-0,40%"
"01.12.2022","57,15","57,49","57,55","57,01","292,02K","-0,52%"
"30.11.2022","57,45","56,86","57,45","56,74","786,21K","0,84%"
"29.11.2022","56,97","57,16","57,17","56,75","422,92K","0,19%"
"28.11.2022","56,86","56,94","57,20","56,29","490,35K","-0,14%"
"25.11.2022","56,94","56,71","57,30","56,50","761,53K","0,41%"
"24.11.2022","56,71","56,90","57,04","56,62","332,08K","-0,33%"
"23.11.2022","56,90","56,83","57,05","56,70","403,72K","-0,02%"
"22.11.2022","56,91","57,18","57,18","56,70","369,46K","-0,05%"
"21.11.2022","56,94","57,40","57,40","56,62","353,53K","-0,52%"
"18.11.2022","57,24","57,49","57,59","56,98","325,61K","-0,16%"
"17.11.2022","57,33","57,67","57,67","57,08","398,77K","0,37%"
"16.11.2022","57,12","57,00","57,45","56,53","533,05K","1,71%"
"15.11.2022","56,16","57,92","57,92","55,00","1,19M","-2,45%"
"14.11.2022","57,57","57,60","57,94","57,39","587,50K","-0,05%"
"11.11.2022","57,60","57,60","57,75","57,32","399,69K","0,23%"
"10.11.2022","57,47","56,71","57,59","56,70","650,98K","1,34%"
"09.11.2022","56,71","57,80","57,80","56,71","500,24K","-1,65%"
"08.11.2022","57,66","57,90","57,96","57,51","393,17K","-0,29%"
"07.11.2022","57,83","57,53","58,06","57,50","913,51K","0,73%"
"03.11.2022","57,41","57,40","57,99","56,80","710,38K","-0,17%"
"02.11.2022","57,51","57,70","57,80","57,31","641,58K","-0,24%"
"01.11.2022","57,65","57,90","58,00","57,44","320,40K","-0,10%"
"31.10.2022","57,71","58,14","58,49","57,60","724,71K","-0,19%"
"28.10.2022","57,82","57,49","58,22","57,20","1,03M","0,71%"
"27.10.2022","57,41","57,81","58,39","56,70","1,15M","-0,71%"
"26.10.2022","57,82","58,40","58,54","57,17","947,30K","-0,60%"
"25.10.2022","58,17","57,80","58,32","57,16","963,14K","1,50%"
"24.10.2022","57,31","57,15","57,99","56,82","1,20M","0,35%"
"21.10.2022","57,11","56,66","57,20","56,04","650,20K","1,26%"
"20.10.2022","56,40","56,00","56,73","55,80","769,99K","0,41%"
"19.10.2022","56,17","56,37","56,96","55,36","775,06K","0,54%"
"18.10.2022","55,87","56,98","57,10","55,30","971,73K","-1,62%"
"17.10.2022","56,79","56,09","56,96","55,60","933,80K","1,48%"
"14.10.2022","55,96","56,00","56,16","55,10","442,00K","0,11%"
"13.10.2022","55,90","54,80","57,34","54,33","1,35M","2,32%"
"12.10.2022","54,63","54,72","55,28","54,30","425,91K","-0,16%"
"11.10.2022","54,72","53,96","55,16","53,96","668,53K","0,59%"
"10.10.2022","54,40","53,00","55,69","52,33","1,12M","0,00%"
"07.10.2022","54,40","55,30","56,00","54,11","1,59M","-1,63%"
"06.10.2022","55,30","56,21","56,69","54,63","1,05M","-1,62%"
"05.10.2022","56,21","55,49","56,82","53,80","1,33M","1,65%"
"04.10.2022","55,30","56,20","56,36","53,70","1,12M","-1,16%"
"03.10.2022","55,95","53,39","56,14","53,39","1,31M","5,55%"
"30.09.2022","53,01","53,21","53,98","51,21","1,89M","0,15%"
"29.09.2022","52,93","52,39","53,48","52,03","1,78M","1,42%"
"28.09.2022","52,19","53,13","54,37","51,50","1,97M","-3,23%"
"27.09.2022","53,93","52,33","53,94","51,50","1,52M","3,65%"
"26.09.2022","52,03","53,91","54,88","50,51","3,44M","-4,22%"
"23.09.2022","54,32","55,89","55,89","53,16","1,65M","-2,83%"
"22.09.2022","55,90","55,00","57,33","54,52","1,62M","1,77%"
"21.09.2022","54,93","55,00","56,48","51,47","3,40M","-4,60%"
"20.09.2022","57,58","60,25","60,25","57,00","3,67M","-4,15%"
"19.09.2022","60,07","59,92","60,38","59,85","977,33K","0,25%"
"16.09.2022","59,92","60,20","60,29","59,20","1,64M","-0,48%"
"15.09.2022","60,21","60,40","60,58","59,81","1,41M","-0,02%"
"14.09.2022","60,22","60,37","60,48","59,91","1,31M","-0,07%"
"13.09.2022","60,26","60,68","60,99","60,05","1,05M","-0,38%"
"12.09.2022","60,49","60,10","60,80","60,06","1,28M","0,78%"
"09.09.2022","60,02","60,22","60,47","59,88","1,52M","-0,32%"
"08.09.2022","60,21","60,79","60,84","60,06","762,54K","-0,81%"
"07.09.2022","60,70","60,75","61,18","60,11","622,32K","-0,07%"
"06.09.2022","60,74","62,67","62,67","60,56","2,70M","-3,16%"
"05.09.2022","62,72","61,09","62,96","61,02","3,08M","3,62%"
"02.09.2022","60,53","59,91","61,21","59,73","2,59M","1,17%"
"01.09.2022","59,83","60,23","60,38","59,74","1,14M","-0,33%"
"31.08.2022","60,03","60,23","60,84","60,01","1,39M","-0,03%"
"30.08.2022","60,05","60,60","60,73","60,01","511,34K","0,00%"
"29.08.2022","60,05","60,10","61,09","60,02","801,74K","-0,48%"
"26.08.2022","60,34","60,00","60,34","59,85","355,60K","0,60%"
"25.08.2022","59,98","60,29","60,50","59,71","444,29K","-0,10%"
"24.08.2022","60,04","60,66","60,75","59,30","1,12M","-0,74%"
"23.08.2022","60,49","60,40","61,45","60,40","452,42K","0,00%"
"22.08.2022","60,49","60,32","60,62","60,15","385,93K","0,27%"
"19.08.2022","60,33","60,90","60,90","60,18","326,39K","-0,23%"
"18.08.2022","60,47","60,30","61,10","59,25","1,53M","0,25%"
"17.08.2022","60,32","60,74","60,90","60,31","575,87K","-0,63%"
"16.08.2022","60,70","61,26","61,59","60,43","957,45K","-0,41%"
"15.08.2022","60,95","61,59","61,59","60,30","825,08K","-0,99%"
"12.08.2022","61,56","60,75","62,49","60,31","1,37M","1,25%"
"11.08.2022","60,80","60,21","61,55","59,51","1,47M","1,11%"
"10.08.2022","60,13","60,50","60,66","59,90","977,18K","-0,35%"
"09.08.2022","60,34","60,05","60,69","59,65","1,21M","0,57%"
"08.08.2022","60,00","59,01","60,30","59,01","1,16M","3,00%"
"05.08.2022","58,25","58,50","58,90","57,50","1,25M","-0,77%"
"04.08.2022","58,70","59,18","59,68","58,41","1,38M","-0,88%"
"03.08.2022","59,22","59,45","59,71","58,96","993,39K","-0,39%"
"02.08.2022","59,45","60,23","60,23","59,40","1,31M","-1,30%"
"01.08.2022","60,23","60,69","60,94","60,11","930,58K","-1,20%"
"29.07.2022","60,96","60,87","61,06","60,41","534,01K","0,38%"
"28.07.2022","60,73","60,60","60,95","60,20","445,97K","0,21%"
"27.07.2022","60,60","60,93","61,45","60,11","882,65K","-0,54%"
"26.07.2022","60,93","60,85","61,19","60,72","1,09M","0,33%"
"25.07.2022","60,73","60,68","61,38","60,25","858,89K","0,80%"
"22.07.2022","60,25","60,48","60,89","60,11","877,62K","-0,38%"
"21.07.2022","60,48","60,95","61,04","59,45","1,09M","-0,90%"
"20.07.2022","61,03","59,78","61,78","59,33","1,67M","2,40%"
"19.07.2022","59,60","60,14","60,24","59,12","2,60M","-8,01%"
"18.07.2022","64,79","64,50","65,20","63,50","2,08M","0,45%"
"15.07.2022","64,50","62,70","64,89","62,41","1,41M","2,61%"
"14.07.2022","62,86","63,94","64,05","62,80","887,10K","-1,38%"
"13.07.2022","63,74","65,40","65,75","63,13","859,64K","-2,22%"
"12.07.2022","65,19","66,07","66,54","63,35","1,70M","-1,05%"
"11.07.2022","65,88","66,54","67,78","65,26","1,87M","-0,99%"
"08.07.2022","66,54","65,49","66,62","64,60","851,28K","1,60%"
"07.07.2022","65,49","66,96","67,00","65,11","919,73K","-1,77%"
"06.07.2022","66,67","65,20","66,89","64,54","970,47K","1,71%"
"05.07.2022","65,55","66,49","66,49","64,51","1,14M","-0,68%"
"04.07.2022","66,00","65,55","66,80","65,53","1,29M","0,81%"
"01.07.2022","65,47","63,01","66,94","61,51","2,32M","2,60%"
"30.06.2022","63,81","65,85","66,84","62,74","2,38M","-4,76%"
"29.06.2022","67,00","66,81","67,50","64,13","1,98M","0,59%"
"28.06.2022","66,61","64,09","66,99","62,40","3,83M","4,03%"
"27.06.2022","64,03","61,00","64,60","60,48","2,28M","6,01%"
"24.06.2022","60,40","59,80","60,72","59,22","1,41M","1,63%"
"23.06.2022","59,43","59,55","60,01","59,10","635,30K","-0,20%"
"22.06.2022","59,55","59,90","60,58","59,07","784,54K","-0,57%"
"21.06.2022","59,89","61,00","61,00","59,89","1,12M","-1,30%"
